																															Class	Blank	Blank	Blank	hyuA	hyuA	hyuA	WT	WT	WT	NA	NA	NA	NA	NA	NA
																															File type	Blank	Blank	Blank	Sample	Sample	Sample	Sample	Sample	Sample	NA	NA	NA	NA	NA	NA
																															Injection order	1	2	3	4	5	6	7	8	9	NA	NA	NA	NA	NA	NA
																															Batch ID	1	1	1	1	1	1	1	1	1	Average	Average	Average	Stdev	Stdev	Stdev
Alignment ID	Average Rt(min)	Average Mz	Metabolite name	Adduct type	Post curation result	Fill %	MS/MS assigned	Reference RT	Reference m/z	Formula	Ontology	INCHIKEY	SMILES	Annotation tag (VS1.0)	RT matched	m/z matched	MS/MS matched	Comment	Manually modified for quantification	Manually modified for annotation	Isotope tracking parent ID	Isotope tracking weight number	Total score	RT similarity	Dot product	Reverse dot product	Fragment presence %	S/N average	Spectrum reference file name	MS1 isotopic spectrum	MS/MS spectrum	GAM_UA_1	GAM_UA_2	GAM_UA_3	hyuA_UA_1	hyuA_UA_2	hyuA_UA_3	WT_UA_1	WT_UA_2	WT_UA_3	Blank	hyuA	WT	Blank	hyuA	WT
2115	5.758	352.14719	Unknown	[M+H]+		0.333	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	13.09	WT_UA_1	352.14719:4475 353.15054:984 354.1539:318		207	204	336	12146	11248	10603	13698	12565	13821	248.978261311849	11332.3050130208	13361.3987630208	75.4378470819313	774.757323117116	692.268679783429
2128	6.111	355.1954	Unknown	[M+H]+		0.667	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	19.65	WT_UA_1	355.1954:5860 356.19875:1422 357.20211:0		1239	1173	1196	15887	16903	16297	16013	15297	15021	1202.92696126302	16361.9703776042	15443.7604166667	33.4204859028783	511.114343224075	511.905251593323
2130	5.893	355.20728	Unknown	[M+H]+		0.667	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	27.07	WT_UA_1	355.20728:8042 356.21063:1076 357.21399:0		453	438	552	62248	58362	60248	65366	62662	56143	481.013987223307	60286.2278645833	61390.4088541667	62.33263039485	1943.09691420321	4741.09990172558
2132	4.606	356.1438	Unknown	[M+H]+		0.667	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	59.19	WT_UA_1	356.1438:14416 357.14715:2559 358.15051:483		364	229	182	48543	52348	46728	59908	57635	49115	258.348826090495	49206.2083333333	55552.7044270833	94.782938201029	2868.11857112569	5690.21476499367
2133	4.508	356.14432	Unknown	[M+H]+		0.667	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	182.26	WT_UA_1	356.14432:38372 357.14767:6572 358.15103:1303		14490.640625	14490.640625	14490.640625	148119	147173	152718	151774	150553	144906	0	149336.546875	149077.645833333	0	2966.52202413495	3663.62649222656
2141	6.465	357.1752	Unknown	[M+H]+		0.667	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	10.87	hyuA_UA_3	357.1752:4802 358.17855:905 359.18191:2688		223	317	856	27465	25400	27204	24100	25817	25722	465.683481852214	26689.666015625	25213.068359375	341.697049333705	1124.6745418225	964.826380396615
2145	0.926	357.17764	Unknown	[M+H]+		0.667	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	17.38	hyuA_UA_2	357.17764:7200 358.18099:2101 359.18435:0		734	1099	1887	18836	20678	18139	20494	19774	19163	1240.17690022786	19217.7610677083	19810.3333333333	589.109858088868	1311.99237644832	666.444697225083
2154	2.826	358.14206	Unknown	[M+H]+		0.667	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	416.19	WT_UA_1	358.14206:89521 359.14541:15698 360.14877:5817		13609	14398	14395	572345	542170	539717	581173	572588	541606	14133.9251302083	551410.770833333	565122.25	454.749658497785	18170.9562066018	20813.1404012773
2155	3.561	358.16	Unknown	[M+H]+	similar chromatogram in higher mz_4089	1	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	525.72	WT_UA_1	358.16:294729 359.16335:55382 360.16671:9002		43080	45607	44648	881840	825328	833237	984093	915869	897135	44445.4518229167	846801.6875	932365.958333333	1275.62270153735	30600.9475393915	45765.8644258987
2156	3.935	358.16071	Unknown	[M+H]+		0.667	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	15.08	WT_UA_2	358.16071:6278 359.16406:986 360.16742:0		603	590	643	22898	22104	22035	28093	23811	21767	611.966552734375	22345.6412760417	24557.2662760417	27.6692919595152	479.231255064068	3228.49386201708
2162	5.958	359.19174	Unknown	[M+H]+	similar chromatogram in higher mz_3420; similar chromatogram in higher mz_3521	1	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	57.32	hyuA_UA_1	359.19174:28852 360.19509:4507 361.19845:4167		19410	19392	20768	98520	92829	87455	96752	94125	85814	19856.55859375	92934.8411458333	92230.7421875	789.646414273916	5533.34062554365	5709.95675888123
2181	0.888	360.32257	Unknown	[M+H]+		0.556	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	12.31	hyuA_UA_3	360.32257:3934 361.32592:1335 362.32928:277		2511	1223	954	12483	12535	12369	12885	13698	11611	1562.51112874349	12462.4410807292	12731.3870442708	832.128175668906	85.0549041772384	1052.24952527053
2200	6.096	362.15585	Unknown	[M+H]+		0.667	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	24.9	hyuA_UA_2	362.15585:8225 363.1592:1224 364.16256:348		1633	1214	684	29246	30947	26636	32004	29643	29662	1177.3276163737	28943.2213541667	30436.373046875	475.485111876092	2171.26427605357	1358.03233075737
2203	5.306	362.17831	Unknown	[M+H]+	similar chromatogram in higher mz_2470; similar chromatogram in higher mz_3762	0.222	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	13.66	WT_UA_1	362.17831:4884 363.18166:1202 364.18502:544		1961	237	268	6439	9870	9470	13447	6039	5716	821.912531534831	8592.86344401042	8400.87776692708	986.543429057991	1875.88386989829	4373.36311834634
2207	5.311	362.92517	Unknown	[M+H]+		0.222	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	156.03	WT_UA_3	362.92517:10866 363.92852:753 364.93188:298		2.83041114807129	2.83041114807129	2.83041114807129	9205	28	2.83041114807129	2.83041114807129	11879	42780	0	3077.83737309774	18219.9560546875	0	5306.47749943927	22083.7321016105
2208	5.391	362.9256	Unknown	[M+H]+		0.222	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	100.11	WT_UA_3	362.9256:9713 363.92895:757 364.93231:327		1351.27216796875	1351.27216796875	1351.27216796875	13513	1351.27216796875	1351.27216796875	1351.27216796875	1351.27216796875	45348	0	4504.24055989583	15116.0026041667	0	7801.57349925207	26181.6845177601
2210	0.957	363.19458	Unknown	[M+H]+		0.667	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	21.2	hyuA_UA_2	363.19458:6238 364.19793:1898 365.20129:1030		511	147	535	15194	13438	22285	17707	13083	19945	397.312108357747	16972.3942057292	16911.8733723958	217.422660868233	4684.04159983458	3499.55168616649
2211	0.873	363.22623	Unknown	[M+H]+		0.556	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	22.41	hyuA_UA_3	363.22623:5138 364.22958:2160 365.23294:1003		562	379	491	17011	14925	16610	17087	14675	15560	477.486643473307	16181.91015625	15773.986328125	92.1868000466352	1106.60970110623	1220.26507149564
2213	7.347	364.06491	Unknown	[M+H]+		0.667	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	29.12	WT_UA_2	364.06491:5233 365.06826:1054 366.07162:0		234	206	187	29957	10937	27450	29656	33584	29841	209.142069498698	22781.439453125	31026.80859375	23.5303521763351	10333.9469989946	2216.4693429945
2214	6.271	364.16034	Unknown	[M+H]+		1	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	152.35	WT_UA_1	364.16034:53760 365.16369:11443 366.16705:1636		18697	18844	18039	150503	133748	134707	177106	161200	154208	18526.9986979167	139652.932291667	164171.723958333	428.619388495011	9408.73390026726	11734.6492476413
2247	1.04	370.19574	Unknown	[M+H]+		0.333	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	14.36	WT_UA_1	370.19574:4024 371.19909:1171 372.20245:823		1675	448	456	18348	16470	15533	22795	19196	18072	859.490580240885	16783.650390625	20020.6744791667	706.107670548819	1433.70761065291	2467.17290413274
2261	0.894	371.19302	Unknown	[M+H]+		0.667	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	13.95	hyuA_UA_1	371.19302:4804 372.19637:1575 373.19973:999		1839	1145	1200	12796	13737	13245	14200	14825	12838	1394.60965983073	13259.6422526042	13954.2718098958	386.069270190718	470.740463452301	1015.8584390721
2265	4.875	371.23819	Unknown	[M+H]+		0.667	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	34.77	WT_UA_1	371.23819:12515 372.24154:2272 373.2449:379		5656	4895	4845	31354	27644	28623	35571	31690	30552	5131.66536458333	29207.3509114583	32604.3033854167	454.460295425445	1922.6891621536	2631.33140946484
2270	8.641	372.18292	Unknown	[M+H]+	similar chromatogram in higher mz_4107	0.222	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	13.32	hyuA_UA_3	372.18292:7463 373.18627:912 374.18963:0		3241	3023	1330	14095	61610	83977	2193	5937	7906	2531.392578125	53227.53515625	5345.31673177083	1046.15713734493	35687.0263960383	2901.72775650078
2271	5.692	372.1861	Unknown	[M+H]+		0.333	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	8.19	WT_UA_1	372.1861:3877 373.18945:995 374.19281:283		1615	1117	1039	10931	9079	10486	11354	10099	8564	1257.20247395833	10165.40234375	10005.7740885417	312.054340191937	967.003922417525	1397.2765078421
2275	1.854	372.34653	Unknown	[M+H]+		0.222	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	37.4	hyuA_UA_2	372.34653:3782 373.34988:897 374.35324:402		938	1665	1773	2225	19767	1326	903	1079	18719	1458.87327067057	7772.96333821615	6900.4375406901	453.912784879289	10397.1658127357	10235.7685139635
2276	6.398	373.17056	Unknown	[M+H]+	similar chromatogram in higher mz_2656; similar chromatogram in higher mz_2791	0.667	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	38.67	WT_UA_1	373.17056:19083 374.17391:3875 375.17727:719		1566	1401	1405	31643	23547	19991	58500	35709	37059	1457.19287109375	25060.16015625	43755.62109375	94.253376714732	5971.25949922173	12786.4175629643
2286	2.639	374.16971	Unknown	[M+H]+		0.667	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	56.3	WT_UA_1	374.16971:19305 375.17306:4593 376.17642:670		5397	7919	5268	181566	173798	170269	186218	115338	175949	6194.69840494792	175211.09375	159168.239583333	1494.94116544977	5779.7619749485	38303.9898474427
2299	6.534	375.17447	Unknown	[M+H]+		0.556	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	18.86	WT_UA_1	375.17447:4946 376.17782:999 377.18118:659		1189.13359375	1189.13359375	1189.13359375	13180	13172	11891	15800	14315	12265	0	12748.0260416667	14126.6930338542	0	741.926393147223	1774.95877907139
2303	3.562	375.18677	Unknown	[M+H]+		0.667	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	99.97	WT_UA_2	375.18677:26863 376.19012:5630 377.19348:887		8472	6196	7313	80617	76709	75549	90510	91701	90809	7326.58528645833	77625.0208333333	91006.4973958333	1138.04444368742	2654.97317658385	619.55547602644
2314	7.584	376.14569	Unknown	[M+H]+	similar chromatogram in higher mz_2596	0.667	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	18.86	hyuA_UA_1	376.14569:6201 377.14904:1283 378.1524:0		4847	4930	5770	21022	20499	20559	21789	19851	19194	5182.3662109375	20693.3776041667	20277.9772135417	510.386995752669	286.297389371932	1349.16556130109
2325	5.757	377.23798	Unknown	[M+H]+		0.556	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	12.11	WT_UA_1	377.23798:3829 378.24133:663 379.24469:513		460	156	15.6209396362305	7926	8129	7401	8660	8792	6920	205.415074666341	7818.69059244792	8123.69319661458	233.931912659155	375.461537951501	1044.76499715653
2336	5.687	379.19489	Unknown	[M+H]+		0.667	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	31.54	WT_UA_3	379.19489:13696 380.19824:2693 381.2016:2192		6479	6994	6816	26270	23542	22599	24432	25666	38375	6762.69547526042	24137.2662760417	29491.037109375	261.639098458874	1906.46887086108	7718.36029803092
2341	2.821	380.12271	Unknown	[M+H]+		0.556	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	13.09	WT_UA_1	380.12271:3990 381.12606:882 382.12942:289		160	169	252	24380	22275	24672	25169	21764	22335	193.456125895182	23775.5559895833	23089.4375	51.1000638234738	1308.04038233108	1823.41447820021
2342	3.562	380.14139	Unknown	[M+H]+		0.667	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	10.58	hyuA_UA_1	380.14139:3848 381.14474:820 382.1481:392		1716	1574	1094	15292	14469	14738	15029	15320	14919	1461.54626464844	14832.7522786458	15089.1790364583	325.862914467413	419.735611011027	207.486043507422
2349	7.783	380.68576	Unknown	[M+H]+		0.556	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	74.23	hyuA_UA_3	380.68576:4776 381.68911:355 382.69247:0		1153	344	97	15579	16576	16606	10904	13952	13122	531.117268880208	16253.7005208333	12659.4938151042	552.350263922965	584.835906316157	1575.55424166384
2353	1.021	382.15411	Unknown	[M+H]+		0.444	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	34.52	WT_UA_2	382.15411:8475 383.15746:1598 384.16082:805		97	497	286	19118	17968	37140	25868	45119	22752	293.340799967448	24741.9720052083	31246.4505208333	199.730491239781	10752.2164228331	12114.6925135937
2355	4.621	382.25497	Unknown	[M+H]+		0.556	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	19.04	hyuA_UA_1	382.25497:3779 383.25832:973 384.26168:0		2725	3086	2104	10333	8381	8665	9060	9960	9384	2638.47257486979	9126.59016927083	9467.873046875	496.630341963571	1054.75456011548	456.003228095616
2370	0.954	385.17694	Unknown	[M+H]+	similar chromatogram in higher mz_4250	0.667	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	20.19	hyuA_UA_2	385.17694:7163 386.18029:2102 387.18365:795		108	783	352	14970	16102	16305	13419	12815	14401	414.497703552246	15792.2877604167	13545.0729166667	341.412217278768	718.97016593513	800.508647019192
2371	8.439	385.19556	Unknown	[M+2H]2+		0.667	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	43.67	hyuA_UA_2	385.19556:16264 386.19891:1842 387.20227:380		2559	1420	681	112266	121108	127772	64968	115775	102261	1553.49204508464	120382.020833333	94334.5299479167	946.39487558099	7778.67298204865	26314.8314394973
2373	5.947	385.20749	Unknown	[M+H]+		0.667	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	15.68	hyuA_UA_2	385.20749:4969 386.21084:1502 387.2142:0		356	490	417	27409	28322	27569	22622	25045	25852	420.863739013672	27766.9524739583	24506.384765625	67.3087190511336	487.537016046561	1681.172542026
2374	0.875	385.20929	Unknown	[M+H]+		0.667	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	19.52	hyuA_UA_1	385.20929:7092 386.21264:2122 387.216:912		241	659	212	18521	19477	20491	17461	16636	16476	370.385258992513	19496.166015625	16857.8951822917	250.235289141144	985.130046320898	528.732561269676
2375	0.803	385.20941	Unknown	[M+H]+		0.111	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	17.76	hyuA_UA_2	385.20941:3833 386.21276:1372 387.21612:0		220	307	486	8139	7233	7981	5670	6383	6339	337.658172607422	7784.35953776042	6130.76969401042	135.357474783242	483.981414967235	399.657445940652
2376	5.497	385.2175	Unknown	[M+H]+		0.667	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	63.85	WT_UA_1	385.2175:21262 386.22085:4886 387.22421:968		6039	5514	5710	54975	59382	61053	59989	55341	37567	5754.5107421875	58470.16015625	50965.6458333333	265.009298529872	3140.08796420225	11834.0088948935
2380	6.801	386.20175	Unknown	[M+H]+	similar chromatogram in higher mz_3000	0.667	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	35.57	WT_UA_1	386.20175:9533 387.2051:2137 388.20846:786		4014	1386	1788	23890	24388	27110	29384	28052	14449	2396.37064615885	25129.2311197917	23961.7607421875	1415.63790147817	1733.57587575804	8264.91243718577
2383	5.439	387.14938	Unknown	[M+H]+	similar chromatogram in higher mz_2731; similar chromatogram in higher mz_2877	0.667	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	47.21	WT_UA_1	387.14938:13656 388.15273:3050 389.15609:1110		3859	3722	3685	26472	33020	32560	38485	36514	12749	3755.35294596354	30684.125	29249.5647786458	91.5784917287226	3654.80801417785	14323.5480827326
2385	6.491	387.1857	Unknown	[M+H]+		0.667	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	47.62	WT_UA_1	387.1857:13068 388.18905:2513 389.19241:0		7422	7904	7103	35743	32436	32385	37669	35359	32136	7476.52490234375	33521.3151041667	35054.6998697917	403.299349774265	1923.91299582814	2778.62121999699
2387	3.408	387.20123	Unknown	[M+H]+		0.667	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	82.42	WT_UA_1	387.20123:21607 388.20458:5988 389.20794:1486		2271	2223	2133	74198	73008	73223	85094	101324	76100	2209.07845052083	73476.6901041667	87506.0338541667	69.7854633154076	634.307631522011	12783.5601243727
2390	5.424	387.23416	Unknown	[M+H]+		0.111	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	20.78	WT_UA_3	387.23416:5251 388.23751:1243 389.24087:286		329	32.9117095947266	1480	8115	1761	2163	3115	2772	17097	602.877329508464	4013.1455485026	7661.15901692708	776.820171242821	3558.24804179174	8173.73336800052
2402	6.881	389.16525	Unknown	[M+H]+		0.667	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	35.77	WT_UA_1	389.16525:14764 390.1686:2828 391.17196:1057		6523	5754	5927	32945	23525	26223	55144	40666	29144	6068.25016276042	27564.3528645833	41651.3079427083	403.563624139069	4851.14570630412	13027.6544278114
2415	3.329	390.16464	Unknown	[M+H]+		0.667	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	21.86	WT_UA_1	390.16464:9896 391.16799:2962 392.17135:482		794	1748	1174	53543	52189	51286	57782	57569	53714	1238.42348225911	52339.5078125	56354.76953125	480.266947257878	1135.68747223507	2289.73941565711
2430	5.102	392.02817	Unknown	[M+H]+		0.222	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	24.68	hyuA_UA_2	392.02817:4358 393.03152:391 394.03488:0		63.9448669433594	63.9448669433594	63.9448669433594	7535	12723	3279	639	4654	12152	0	7845.52360026042	5815.2162882487	0	4729.89443686731	5843.5631794738
2437	5.909	393.17627	Unknown	[M+H]+		0.667	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	61.63	hyuA_UA_1	393.17627:16212 394.17962:4908 395.18298:988		6813	7146	7682	53287	50323	49043	48457	50771	48349	7213.61409505208	50884.4661458333	49192.2721354167	438.495414357673	2176.82111223762	1367.912512153
2438	5.08	393.20132	Unknown	[M+H]+		0.667	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	29.07	WT_UA_2	393.20132:7119 394.20467:2042 395.20803:787		1446	1606	3361	17013	16622	16465	17675	18248	16435	2137.88639322917	16700.2330729167	17452.771484375	1062.29073117394	282.419786433952	926.635799783973
2445	4.5	394.10117	Unknown	[M+H]+		0.667	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	26.55	hyuA_UA_3	394.10117:7558 395.10452:1935 396.10788:916		3179.21015625	3179.21015625	3179.21015625	31792	34029	35924	32214	31896	32107	0	33915.0611979167	32072.2760416667	0	2068.33990887445	161.814835495325
2448	0.774	395.08099	Unknown	[M+H]+		0.667	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	25.05	WT_UA_2	395.08099:4285 396.08434:1177 397.0877:258		742.271630859375	742.271630859375	742.271630859375	8208	8422	8362	8032	9886	7423	0	8330.52571614583	8447.02522786458	0	110.737355960715	1282.98162651549
2450	3.564	396.11697	Unknown	[M+H]+		0.222	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	30.16	hyuA_UA_2	396.11697:3311 397.12032:743 398.12368:492		1182	662	536	12595	11732	11672	12488	10618	11233	793.082560221354	11999.4524739583	11446.2737630208	342.402747382515	516.285759379947	953.112223675922
2453	5.174	397.17099	Unknown	[M+H]+		0.667	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	24.76	WT_UA_1	397.17099:8717 398.17434:1680 399.1777:438		98	253	66	33536	31678	46692	52961	37988	27990	139.005973815918	37301.75390625	39646.4609375	100.034050581914	8185.05395681765	12568.1123565706
2455	3.15	397.20633	Unknown	[M+H]+		0.667	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	54.21	WT_UA_1	397.20633:13467 398.20968:2887 399.21304:682		6105	5778	6899	64007	61871	61289	68925	64861	63966	6260.71875	62388.9140625	65917.2565104167	576.095609632635	1431.62603991014	2643.21162790742
2462	4.961	398.12354	Unknown	[M+H]+		0.667	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	33.78	hyuA_UA_1	398.12354:7165 399.12689:2435 400.13025:507		909	975	2087	10556	9122	7674	8532	6137	7091	1323.87882486979	9117.53645833333	7253.52229817708	662.064085585932	1440.97014492166	1205.68434881215
2463	5.336	398.12466	Unknown	[M+H]+		0.556	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	71.13	WT_UA_2	398.12466:19209 399.12801:4348 400.13137:823		17499	2417	1948	46461	27424	340	4000	47801	28619	7288.31722005208	24741.4040018717	26806.6246744792	8845.98388630182	23177.2794723336	21956.9504260941
2466	3.345	399.16119	Unknown	[M+H]+		0.111	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	19.35	hyuA_UA_2	399.16119:4916 400.16454:906 401.1679:351		89	120	264	17524	16371	15206	1869	1784	1951	157.732073465983	16367.2369791667	1867.77071126302	93.0184107677929	1158.92938971554	83.7555563745624
2467	6.581	399.18597	Unknown	[M+H]+	similar chromatogram in higher mz_2763	0.667	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	78.19	WT_UA_1	399.18597:20781 400.18932:5195 401.19268:1092		874	1195	658	110024	102546	101339	117268	107156	102423	908.99989827474	104636.395833333	108948.90625	270.507939815012	4704.99688476935	7583.50586418971
2468	5.694	399.22253	Unknown	[M+H]+		0.667	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	30.01	hyuA_UA_3	399.22253:7940 400.22588:2702 401.22924:0		523	234	352	44307	44245	31129	27678	38053	35223	369.818135579427	39893.8444010417	33651.173828125	145.01710650089	7590.47783142182	5363.23746634895
2480	1.804	400.37738	Unknown	[M+H]+		0.222	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	25.18	hyuA_UA_2	400.37738:5786 401.38073:1389 402.38409:0		266	140	1532	1453	26872	357	185	434	22169	645.929921468099	9560.68546549479	7595.70034790039	770.275967960945	15001.6380916272	12621.1751242946
2482	5.11	401.18784	Unknown	[M+H]+		0.111	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	16.92	WT_UA_1	401.18784:4109 402.19119:948 403.19455:315		417	638	1869	7104	5070	8076	11592	7339	5317	974.57329305013	6749.99365234375	8082.67008463542	782.684555518064	1533.85819001267	3202.75013701162
2484	5.635	401.2016	Unknown	[M+H]+		0.667	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	366.04	WT_UA_1	401.2016:85970 402.20495:15820 403.20831:3232		3693	1559	1567	401519	401139	397654	423804	397495	343482	2272.85522460938	400104.020833333	388260.177083333	1230.03402163614	2130.44366948322	40949.1654226417
2485	4.592	401.20233	Unknown	[M+H]+		0.667	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	42.29	hyuA_UA_1	401.20233:10619 402.20568:2418 403.20904:445		104	285	136	45460	43663	42107	45726	44955	43501	174.998583475749	43743.5208333333	44727.4752604167	96.6031885042505	1677.90950938687	1129.77931557461
2486	4.016	401.21756	Unknown	[M+H]+		0.667	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	20.05	hyuA_UA_2	401.21756:5344 402.22091:1564 403.22427:317		1488.7044921875	1488.7044921875	1488.7044921875	18658	18017	18260	16644	15671	14887	0	18311.6653645833	15734.24609375	0	323.24049250366	880.32429532134
2509	7.933	405.19678	Unknown	[M+H]+		0.667	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	36.17	WT_UA_3	405.19678:9350 406.20013:2473 407.20349:582		4860	2653	1746	44876	37672	32943	42451	42105	43352	3086.31660970052	38497.2447916667	42636	1601.92921129691	6009.14214659524	643.998988002669
2516	5.391	406.10638	Unknown	[M+H]+		0.111	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	15.1	WT_UA_3	406.10638:3058 407.10973:488 408.11309:0		75	70	6.84754486083984	11222	89	68	75	694	15968	48.0242360432943	3793.25596364339	5578.89371236165	41.66597551017	6433.75478546677	9002.17690357581
2529	8.162	408.20734	Unknown	[M+H]+		0.444	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	30.95	WT_UA_3	408.20734:4281 409.21069:1108 410.21405:2566		5362	1453	1783	29268	16699	14843	25808	16339	32625	2866.11824544271	20269.7288411458	24923.8893229167	2168.08492612976	7847.48093227394	8178.99261364399
2534	5.332	409.05411	Unknown	[M+H]+		0.333	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	63.59	WT_UA_3	409.05411:21626 410.05746:2821 411.06082:527		15.4692123413086	15.4692123413086	15.4692123413086	25401	1215	15.4692123413086	155	19240	54175	0	8872.07051595052	24523.1252390544	0	14327.6147587842	27394.9917724833
2546	0.802	411.21631	Unknown	[M+H]+		0.667	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	30.47	WT_UA_1	411.21631:9000 412.21966:4071 413.22302:1863		3327	3225	3074	16475	16522	17396	18862	14678	16265	3208.72713216146	16797.220703125	16601.2975260417	126.853900101624	518.676845012238	2112.17737390565
