																															Class	Blank	Blank	Blank	hyuA	hyuA	hyuA	WT	WT	WT	NA	NA	NA	NA	NA	NA
																															File type	Blank	Blank	Blank	Sample	Sample	Sample	Sample	Sample	Sample	NA	NA	NA	NA	NA	NA
																															Injection order	1	2	3	4	5	6	7	8	9	NA	NA	NA	NA	NA	NA
																															Batch ID	1	1	1	1	1	1	1	1	1	Average	Average	Average	Stdev	Stdev	Stdev
Alignment ID	Average Rt(min)	Average Mz	Metabolite name	Adduct type	Post curation result	Fill %	MS/MS assigned	Reference RT	Reference m/z	Formula	Ontology	INCHIKEY	SMILES	Annotation tag (VS1.0)	RT matched	m/z matched	MS/MS matched	Comment	Manually modified for quantification	Manually modified for annotation	Isotope tracking parent ID	Isotope tracking weight number	Total score	RT similarity	Dot product	Reverse dot product	Fragment presence %	S/N average	Spectrum reference file name	MS1 isotopic spectrum	MS/MS spectrum	GAM_13CUA_1	GAM_13CUA_2	GAM_13CUA_3	hyuA_13CUA_1	hyuA_13CUA_2	hyuA_13CUA_3	WT_13CUA_1	WT_13CUA_2	WT_13CUA_3	Blank	hyuA	WT	Blank	hyuA	WT
88	5.301	90.97657	Unknown	[M+H]+		0.111	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	778.47	hyuA_13CUA_1	90.97657:102982 91.97992:1431 92.98328:590		85302	7417	2652	339614	5487	113963	15445	1480	5485	31790.1471354167	153021.3671875	7469.94881184896	46403.8610680509	170453.525497932	7190.79390982433
89	5.162	90.97663	Unknown	[M+H]+		0.111	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	381.93	hyuA_13CUA_1	90.97663:69351 91.97998:844 92.98334:358		26448	2442	1781	466483	85377	84022	19889	42251	23917	10223.618733724	211960.5546875	28685.6809895833	14054.3668285524	220423.700893456	11919.2800862707
90	6.831	98.98394	Unknown	[M+H]+		0.222	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	40.73	hyuA_13CUA_2	98.98394:8244 99.98729:0 100.99065:0		2410	1691	1647	74638	70573	733	17459	867	110	1915.75557454427	48647.9618326823	6144.9971593221	428.397218307494	41545.162521962	9805.27356296027
91	3.964	99.05465	Unknown	[M+H]+		0.556	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	19.28	hyuA_13CUA_3	99.05465:4824 100.058:219 101.06136:344		789	1468	1420	14853	14712	15982	12474	13918	12942	1225.70802815755	15182.2200520833	13111.0016276042	379.011525389322	696.172725991844	736.712551582828
93	4.701	100.07512	Unknown	[M+H]+		0.222	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	7.74	hyuA_13CUA_2	100.07512:14425 101.07847:0 102.08183:2198		2554	1009	1975	61492	58428	53470	59236	52668	44048	1846.14929199219	57796.6276041667	51983.9127604167	780.277522308973	4048.13445787376	7617.01351361426
96	4.565	100.07544	Unknown	[M+H]+		0.667	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	464.67	WT_13CUA_3	100.07544:317454 101.07879:0 102.08215:48799		10777	9084	9732	980952	994404	1002012	1034766	1017165	1076182	9864.02376302083	992455.9375	1042704.39583333	854.150388285523	10664.4627877255	30298.5574246849
99	4.272	100.11166	Unknown	[M+H]+		0.667	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	32.73	WT_13CUA_3	100.11166:26080 101.11501:4008 102.11837:3601		5351	2079	4855	72817	59253	65408	72595	77696	76993	4095.12825520833	65826.0989583333	75761.0494791667	1763.67104489257	6791.34685966705	2764.53626621758
102	4.564	101.05942	Unknown	[M+H]+	similar chromatogram in higher mz_1562; similar chromatogram in higher mz_2953; similar chromatogram in higher mz_878	1	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	1725.33	WT_13CUA_3	101.05942:844168 102.06277:48799 103.06613:3262		17162	17676	18516	2609453	2606194	2620988	2714204	2680077	2802415	17784.6184895833	2612211.41666667	2732232	683.654856734037	7773.00404578779	63129.9819207364
121	0.781	104.07025	Unknown	[M+H]+		0.333	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	13.47	WT_13CUA_2	104.07025:8803 105.0736:1051 106.07696:222		5207	1596	2948	17810	25477	21582	26894	32023	17279	3250.34020996094	21622.8307291667	25398.841796875	1824.16341882586	3833.37009345869	7484.96575131146
124	5.666	104.07035	Unknown	[M+H]+		0.111	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	50.71	WT_13CUA_3	104.07035:33936 105.0737:2175 106.07706:228		5786	7354	4390	86912	47360	64024	69288	118219	180995	5843.18717447917	66098.7395833333	122833.955729167	1482.46801287672	19857.2674039181	55996.3739015578
